vuln_id,compiler,compiler_version,vulnerability_type,root_cause,root_cause_detail,description,reported_time,reference
17348,apache/tvm,v0.17.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,Invariant Violations,"Executing a Relax IR program containing a branch triggers a segmentation fault in the Relax VM runtime, indicating missing/incorrect runtime checks or state management for control-flow paths, allowing a crafted IR to crash inference (availability impact).",[Bug] [Relax] Segmentation fault when executeing inference for the IR with branch in the runtime,2024-09-09T01:43:42Z,https://github.com/apache/tvm/issues/17348
17357,apache/tvm,v0.17.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,IR Transformation Errors,"A particular sequence of Relax IR transforms/pass-pipeline steps can produce a module that references a PackedFunc that is not generated or registered during codegen integration, leading to a missing-function lookup and a crash (denial of compilation/inference availability) when the module is built or executed.",[Bug] Missing PackedFunc with Specific Transformation Sequence in Relax Module,2024-09-10T06:38:49Z,https://github.com/apache/tvm/issues/17357
17370,apache/tvm,v0.17.0,CWE-20: Improper Input Validation,Tensor Mapping Defects,"A miswritten/invalid tensor shape in Relax combined with `R.astype` is not properly checked in the frontend/IR construction path, leading to inconsistent internal shape/type state that later triggers a segmentation fault and potential memory corruption (indicative of out-of-bounds memory access).",[Bug] Unexpected Segmentation Fault with Relax R.astype When Tensor Shape is Miswritten,2024-09-13T05:14:43Z,https://github.com/apache/tvm/issues/17370
17386,apache/tvm,v0.17.0,CWE-617: Reachable Assertion,Invariant Violations,"During TIR lowering/LowerIntrin to LLVM, the code generator assumes an internal invariant (e.g., an expression range minimum must be zero) and enforces it with a hard CHECK. A crafted or malformed IR/model can violate this assumption, triggering an InternalError assertion and crashing compilation instead of gracefully validating/handling the case.",[Bug] [CodeGen] InternalError: Check failed: (is_zero(op->min)) is false during CodeGen,2024-09-19T00:48:00Z,https://github.com/apache/tvm/issues/17386
17388,apache/tvm,v0.17.0,CWE-617: Reachable Assertion,Invariant Violations,"During TIR optimization/lowering (LowerIntrin, involving arithmetic/bound analysis), the pass produces mismatched bookkeeping for `additional_info` (expected `new_size`), triggering the reachable assertion `additional_info.size() == new_size` and crashing compilation on certain inputs/models.",[Bug] [tir] tir.LowerIntrin check failed additional_info.size() == new_size (34 vs. 33),2024-09-19T01:06:36Z,https://github.com/apache/tvm/issues/17388
17389,apache/tvm,v0.17.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,IR Transformation Errors,"A nested-function pattern transformed by Relax LambdaLift leads to inconsistent VM register assignment/renumbering, so the subsequent VM bytecode generation or execution references a register index beyond the allocated register file, triggering an InternalError (register index out of bounds) and crashing compilation/execution.",[Bug] InternalError: Register Index Out of Bounds After LambdaLift Transformation with Nested Function in Relax VM Execution,2024-09-19T06:13:40Z,https://github.com/apache/tvm/issues/17389
17390,apache/tvm,v0.17.0,CWE-20: Improper Input Validation,Tensor Mapping Defects,"Relax VM execution can evaluate dynamic shapes to invalid (negative) dimensions, leading to runtime failures such as Python-side ValueError and native floating-point exceptions/core dumps. A crafted model/program with adversarial shape computations can trigger crashes and flaky execution, degrading availability.","[Bug] Flaky Behavior in Relax VM Execution: ""ValueError: negative dimensions are not allowed"" and ""Floating point exception (core dumped)""",2024-09-19T07:03:28Z,https://github.com/apache/tvm/issues/17390
17439,apache/tvm,v0.17.0,Incorrect Preservation of Model Semantics,IR Transformation Errors,"The ThreadStorageSync pass is applied before MergeSharedMemory, so later shared-memory merging can invalidate or bypass required synchronization/barrier insertion. This can introduce race conditions on GPU shared memory, leading to nondeterministic or inconsistent inference results without an explicit compilation failure.",[Bug] ThreadStorageSync Pass must be put after MergeSharedMemory Pass,2024-10-04T17:05:38Z,https://github.com/apache/tvm/issues/17439
17460,apache/tvm,v0.17.0,CWE-476: NULL Pointer Dereference,Memory Management Defects,"A crafted or malformed Relax IR module can drive the PartitionTransformParams transformation into an unexpected state where it dereferences a null or otherwise invalid internal object (e.g., missing/invalid bindings or attributes), causing a segmentation fault and compiler crash during the IR optimization pass.",[Bug] Segmentation Fault in PartitionTransformParams Pass with Relax IR,2024-10-11T05:00:57Z,https://github.com/apache/tvm/issues/17460
17479,apache/tvm,v0.18.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,IR Transformation Errors,"A crafted or edge-case Relax IRModule triggers InlinePrivateFunctions() (or related Relax transform passes) to leave the module in an inconsistent state (e.g., invalid function visibility/ordering or missing/incorrect references), causing the compiler pipeline to fail during build, resulting in a crash/availability loss.",[Bug] Inconsistency Module Structure in Relax Transform and Build Failure with InlinePrivateFunctions(),2024-10-21T12:36:46Z,https://github.com/apache/tvm/issues/17479
17488,apache/tvm,v0.18.0,CWE-617: Reachable Assertion,Invariant Violations,"The StaticPlanBlockMemory optimization pass can reach an inconsistent block stack state (block_stack_ becomes empty) while traversing/transforming Relax IR containing Dataflow constructs, triggering a reachable internal check failure and crashing compilation.",[Bug] InternalError: Check failed: (!block_stack_.empty()) is false in StaticPlanBlockMemory with Dataflow,2024-10-24T11:14:49Z,https://github.com/apache/tvm/issues/17488
17493,apache/tvm,v0.18.0,CWE-617: Reachable Assertion,Invariant Violations,"Relax VM shape lowering references a Var (mis) that is not defined in the function, leading to a failed internal CHECK (it != slot_map_.end()) and an InternalError crash when lowering expressions like m * n.",[Bug] InternalError: Check failed: (it != slot_map_.end()) is false: Var mis not defined in the function but is referenced by m * n during VM Shape Lowering,2024-10-27T14:25:11Z,https://github.com/apache/tvm/issues/17493
17494,apache/tvm,v0.18.0,CWE-617: Reachable Assertion,Invariant Violations,"During Relax -> VM shape lowering, the compiler can reach an inconsistent module/shape-expression state where a required PrimExpr value (e.g., symbol m) has not been computed, triggering an InternalError assertion (`Check failed: (!require_value_computed)`) and crashing the build instead of gracefully rejecting or recovering from the malformed/unexpected IR.",[Bug] Inconsistent module structure and InternalError: Check failed: (!require_value_computed) is false: PrimExpr m is not computed,2024-10-27T14:34:35Z,https://github.com/apache/tvm/issues/17494
17531,apache/tvm,v0.18.0,CWE-754: Improper Check for Unusual or Exceptional Conditions,Tensor Mapping Defects,"Applying `dlight.gpu.GeneralReduction` to `R.nn.group_norm` with dynamic shapes combined with `R.reshape` triggers a schedule-lowering/TIR-generation failure, causing the build to crash instead of gracefully rejecting or handling the unusual shape/reshape pattern.",[Bug] [Relax] Build fails when applying `dlight.gpu.GeneralReduction` to `R.nn.group_norm` with dynamic shapes and `R.reshape`,2024-11-14T09:19:20Z,https://github.com/apache/tvm/issues/17531
17546,apache/tvm,v0.18.0,Improper Control of Compilation Availability,Memory Management Defects,"Importing the Torchvision ConvNeXt model (PyTorch -> Relay) triggers excessive constant materialization/serialization during lowering, producing an engine artifact >3GB and leading to a core dump. This indicates missing safeguards/limits and inefficient constant handling that allows adversarial or simply large models to exhaust memory/disk and crash the compiler/runtime.",[Bug] Torchvision convnext Core Dump and the engine file larger than 3GB,2024-11-28T10:50:42Z,https://github.com/apache/tvm/issues/17546
17561,apache/tvm,v0.18.0,Improper Control of Compilation Availability,IR Transformation Errors,"The tir.UnrollLoop transform in TVM v0.18.0 can allocate memory without an effective bound when unrolling loops, allowing crafted or adversarial TIR/models with large or non-constant unroll factors to trigger excessive memory usage during compilation, leading to resource exhaustion and potential compiler crash.",[Bug] v0.18.0 tir.UnrollLoop uses unbounded memory during compilation,2024-12-16T23:23:48Z,https://github.com/apache/tvm/issues/17561
17589,apache/tvm,v0.18.0,Improper Control of Compilation Availability,Invariant Violations,"A crafted or edge-case TIR produced after tir.Simplify triggers a segmentation fault during subsequent lowering/LLVM codegen, indicating missing validation/robust handling of unusual IR states and leading to a compiler crash (availability impact).",[Bug][CodeGen] V 0.18.0 compilation after tir.Simplify causes Segmentation Faults,2025-01-13T23:09:24Z,https://github.com/apache/tvm/issues/17589
17590,apache/tvm,v0.18.0,Improper Control of Compilation Availability,Memory Management Defects,"A TIR produced/modified by tir.InjectSoftwarePipeline triggers a segmentation fault in the subsequent lowering/codegen pipeline, indicating missing validation/robust handling of transformed IR (e.g., unexpected node shape or absent fields) leading to a crash and loss of compilation availability.",[Bug][CodeGen] V 0.18.0 compilation after tir.InjectSoftwarePipeline causes Segmentation Fault,2025-01-13T23:11:34Z,https://github.com/apache/tvm/issues/17590
17647,apache/tvm,v0.19.0,CWE-617: Reachable Assertion,Invariant Violations,"During Relax IR transformation/type-struct inference, UpdateStructInfo is invoked on an expression that already has StructInfo attached, violating the pass invariant and hitting an InternalError check (`!expr->struct_info_.defined()`), allowing a crafted/edge-case IR to crash compilation (denial of service).","[Bug] InternalError: Check failed: (!expr->struct_info_.defined()) is false: To ensure idempotency, the expression passed to UpdateStructInfo must not have any prior StructInfo.  However, expression # from tvm.script import tir as T @T.prim_func(private=True)",2025-02-13T07:55:59Z,https://github.com/apache/tvm/issues/17647
